h,s,v,r,g,b
97.71558683397352,65.97820251919147,4.514559202125246,7,12,4
97.5944225081545,60.403551017888724,85.45952457446731,135,218,86
235.37060697202455,27.970151179583148,94.30991633746304,173,178,240
97.22070524151061,73.71198127942338,33.135671726043995,46,84,22
244.83358744875295,26.318283062916038,21.56023248051422,42,41,55
28.57370638606514,36.33959868665886,72.6375078257776,185,150,118
136.3615320684594,62.689018502712955,64.39343501119423,61,164,89
110.1774592796697,43.67761261964134,61.25116827280153,99,156,88
288.254755532651,27.272504492573148,35.94639447814401,87,67,92
295.00065604898447,25.525129304966843,63.80137536299022,159,121,163
48.37910109927422,32.809314973164085,11.259642931053303,29,27,19
92.15999430502231,95.76999745144595,44.854566327123166,56,114,5
264.2505135014767,88.1391098965786,33.71098146301661,41,10,86
90.10355763842179,66.3492768062643,18.25512345753768,31,47,16
355.3835731560685,16.255099689886233,46.373752185292695,118,99,101
213.2549132795788,13.099253219209462,58.14017308080772,129,137,148
346.6757520261506,2.0912334581842495,86.25856862897881,220,215,216
357.3413584509512,65.04481444149374,29.055609048759766,74,26,28
111.96254226380881,51.41972919871625,70.7689944058347,100,180,88
328.33661794057224,56.346996177875354,73.91393400446393,188,82,138
253.9433521275894,69.07602356192659,42.86852077769163,51,34,109
159.01202376872195,24.751903615784364,2.1812536681324435,4,6,5
118.436798438645,10.801669385357071,5.825587811669819,13,15,13
324.88314878598646,87.52058733918018,69.67139595905316,178,22,113
240.4145523669917,8.353595496274234,49.690213476703704,116,116,127
34.24195176582481,92.06881298208651,57.24214017044071,146,88,12
4.00676982130137,25.076736973223213,29.599915888869877,75,58,57
343.9938883511111,77.37773807559081,11.425950699251564,29,7,13
200.52812761940524,3.162220401301785,60.39364185857663,149,152,154
72.56751388165333,69.86157024642006,79.90399841487897,174,204,61
25.50802113939028,78.08820604862558,24.335474159470504,62,34,14
289.2197651165483,76.06593422061285,86.81931594960479,191,53,221
160.16504072834914,22.324556009966813,50.994130913834,101,130,120
136.50160120023847,76.633273457221,13.054594400133034,8,33,15
135.5572977483238,51.669415439025414,47.10266071257478,58,120,74
148.56577567708774,50.15526519850477,51.20441434194658,65,131,96
97.09106239821868,0.4961874917502218,89.04260204480158,226,227,226
29.448249219182927,2.4766185933595475,4.027853289201411,10,10,10
210.84435516165792,45.50866176381905,57.16573848164699,79,112,146
47.45690451545016,39.09080860293685,79.54979500972313,203,186,124
294.512709860275,89.9499879908959,71.47378189565421,167,18,182
284.6717675963815,44.35287246114312,7.656394896588425,17,11,20
68.52243947691603,5.1885120001338825,99.41059183386811,252,253,240
259.44446574326236,77.76146016805376,70.01779554325994,85,40,179
48.01586389375646,73.91872046954964,17.08630839088505,44,37,11
27.31551579728893,38.52471760120335,51.909578767443556,132,105,81
148.58286622800549,39.91143102378159,70.24378892907161,108,179,142
25.551743812604634,22.70378034656664,0.24188382517542628,1,1,0
13.46605128663331,33.89786113094766,81.92698367375726,209,154,138
125.5173781073989,38.440561111853015,93.83808506241775,147,239,156
328.9155861111294,33.68540509204756,4.540272193664863,12,8,10
312.83250851549974,89.12362089322781,95.93893287159332,245,27,198
229.5117147058161,32.42938113804723,14.368551918724947,25,27,37
22.64824092079604,41.57845367041209,29.84457095191022,76,56,44
145.428965515229,36.248418536393714,50.67960656783181,82,129,102
145.3929266657146,27.589647185062027,61.625823127818876,114,157,132
29.800704437660784,13.320966488044439,84.52527432335586,216,201,187
130.26777349114835,71.65149195952101,14.009973466871116,10,36,15
37.632595719346746,52.387813160630856,42.473661557334964,108,87,52
213.71800339245482,48.08210660702665,4.347500782983471,6,8,11
111.43395146279619,70.74032367470457,4.755350068585562,5,12,4
116.47022813099173,40.61181092839763,98.73260137863092,156,252,150
2.6863964208954805,36.12311665167462,93.57668985873092,239,156,152
245.12231317872872,9.335692663272699,48.23649167709703,113,112,123
3.0889333063683555,11.834232739746241,65.85116029884719,168,149,148
237.85951422254612,97.89546736352688,92.33994908962909,5,13,235
155.56114912214312,59.66205665387343,8.56226913931497,9,22,17
79.1002954174349,47.2344978490117,1.1758421087368909,3,3,2
95.27538261529115,52.19476531451743,16.21327576691487,29,41,20
22.240719495166303,79.20483471141242,68.92662264518448,176,88,37
189.6559367701577,10.277553972132814,25.253083075225447,58,63,64
248.74297806294956,18.41195526720871,17.725773566285152,38,37,45
348.0497026001094,4.374882725100759,35.50370258143967,91,87,87
135.23174535892113,89.54665525565215,73.03525460350681,19,186,62
59.51311730299871,33.7802140230437,40.44043159419197,103,103,68
73.57960944310423,33.933393860818086,62.764078152702574,148,160,106
84.82016195565572,63.29009510393373,81.72539971081405,154,208,77
166.1329947597741,20.927793752638912,69.43058907865505,140,177,168
269.2993323489889,19.62365379704636,3.367876127423064,8,7,9
138.51268692992252,51.29703097631586,86.63326784736809,108,221,143
284.30524177958273,50.21392595771304,83.33893891134527,185,106,213
110.54851118253742,93.42853484662629,69.64413926933983,38,178,12
291.6874759466895,56.34800719285031,85.36415137931658,201,95,218
131.92069955599135,20.747671549418346,10.70096795990596,22,27,23
220.73068369209662,26.68195665074191,44.17878051649748,83,92,113
7.041674630010659,55.61968361565428,77.08888945217976,197,100,87
47.79636546758509,68.23036868017968,23.38760695506337,60,51,19
78.16333858170667,95.36414110757781,94.07530800859215,171,240,11
125.98780448359489,27.88392771830206,91.64202333827424,169,234,175
231.7170669066314,75.7294772995742,3.2590701047583215,2,3,8
348.22902130664573,42.65900239971596,19.300242143604997,49,28,32
138.11495132429255,52.01113702526359,0.453011446217344,1,1,1
104.79674665515431,68.35195453055162,65.09821729647165,81,166,53
173.58420675231304,90.11538611424841,91.29195759083579,23,233,210
251.09605620543317,65.43870707030248,42.50152652791148,51,37,108
123.89649349344266,33.61711990378913,49.882633635278765,84,127,87
8.643113784426628,19.092564723171357,52.99500693949541,135,113,109
71.41349733455144,65.06175971340187,63.30403304543071,141,161,56
80.59940379598957,46.67357256232616,75.98286149034288,163,194,103
234.19750260401014,9.807291368925775,36.5813619097086,84,85,93
232.13044346946486,20.6223226408488,53.803407907591684,109,113,137
336.31594586564444,3.7017895841926496,30.030354609901732,77,74,75
170.7606770715552,65.86175579703273,24.475748220318838,21,62,56
17.6758872917733,43.08137004769252,56.10734318003736,143,100,81
39.395391020166855,51.92503915893838,20.685127562409235,53,43,25
92.33496114646653,10.737555252118813,46.87226573490471,113,120,107
197.95002196809622,4.654216972185199,8.142714449895516,20,20,21
240.31554805945552,73.83034130341719,0.6418472671239961,0,0,2
124.40381195831806,54.05938861544624,73.2210700312024,86,187,93
280.2396043142656,79.60002107931705,34.913716453960305,66,18,89
233.69360595779597,29.155003940732293,94.35823149881762,170,178,241
216.61687041201623,76.32490369102291,48.72716891221505,29,66,124
304.22512033904934,6.660567723113853,41.19119569217449,105,98,105
347.6904911505981,25.346390384649496,72.20320251841257,184,137,147
356.7853301792047,26.085234093223608,32.1461850300111,82,61,62
272.98955593656945,3.066848733148353,25.928998115386626,65,64,66
29.018909916592328,49.61218931631597,28.28715013558387,72,54,36
122.38204959221824,25.584962406462264,18.994846590424075,36,48,37
239.56180883462747,30.599687372142427,69.89622207828474,124,124,178
268.1926369810793,36.553504512864585,71.19496068013518,146,115,182
280.91395460663216,93.64769326135098,82.95394401091846,149,13,212
80.4978049564264,59.1144821731209,63.28822042293834,129,161,66
7.273380155666551,3.350667782561767,23.3302696936182,59,58,57
68.61828871223881,69.39435797965471,37.520806517127056,86,96,29
13.892957563208768,93.31384610843969,84.82394256707894,216,61,14
246.34897966157695,70.7441913809023,90.20618077767959,85,67,230
207.82538088896152,85.90294344648697,57.820901734534694,21,89,147
282.34398941465383,65.1012009262232,94.00353338259005,194,84,240
211.97228752590982,1.1632486489933092,99.22700585280965,250,251,253
274.9668589110623,49.446449048022444,89.20378591034088,181,115,227
74.85809113919467,81.52776325911513,43.30671203505698,88,110,20
67.80072277596513,20.438592895029252,26.5074996415011,66,68,54
11.233052567496165,82.30504924158922,66.50408368623262,170,56,30
188.4339564169105,90.4439444308183,27.955912372750102,7,62,71
32.40629143235736,54.95704810327759,22.00729341721781,56,42,25
334.12911912209034,23.700517390901844,73.73576240907933,188,143,163
283.3316181903595,92.6726239625902,37.35419214147908,71,7,95
111.1894893351434,59.27098048394297,3.1452031284860293,4,8,3
149.88209670855593,23.029802574483995,41.08844243096892,81,105,93
85.20605891193495,19.007785787896324,36.506467464084615,86,93,75
211.88735886987297,83.21443314296253,39.554033070680795,17,56,101
250.64478969861966,34.43481223586746,2.4646031633329013,5,4,6
114.11058532587433,94.5030535118434,26.930098178183304,10,69,4
245.0894179749653,65.04806543666604,47.72662491726083,49,43,122
358.1263022286805,66.91111155748644,6.217809347671799,16,5,6
90.25727315127776,58.03468963144147,78.16765862906543,141,199,84
156.6107624520519,92.67067582590667,80.98595818865095,15,207,132
314.1850804940815,6.179678429683655,26.57855516650496,68,64,67
35.886995395644476,60.23003193888887,78.14619238076772,199,151,79
332.75750036025516,82.11578930835259,79.5536413450026,203,36,112
291.96746769112474,27.945241287499222,29.780027893494676,73,55,76
344.21727910595655,83.72580674169896,6.970002492168259,18,3,7
12.530817927263671,1.815794733177678,72.1035630274675,184,181,181
171.91752853792875,21.663458151485315,1.3011376786387308,3,3,3
109.2843306250513,14.089501142037886,50.07949525751256,113,128,110
216.28955145075196,37.19180098147583,78.7084103011534,126,156,201
340.4346589348148,19.790408977571982,42.87057177977174,109,88,95
168.2844007572588,88.07324279703866,8.324034609098918,3,21,18
82.24330405926275,33.872297010659324,18.10438866956474,40,46,31
317.38395091363316,44.060894536503014,71.56848994334537,182,102,159
187.55343296684757,59.71837384314822,21.337963879523958,22,50,54
192.31692426077146,22.682430162538147,92.34139039773844,182,225,235
341.4718050590957,2.3837805414249846,66.01356370287401,168,164,166
77.52563908695085,35.00330007356525,56.516164980309114,129,144,94
179.93012636659978,80.73510075579622,99.64233266848251,49,254,254
134.60547090991616,90.74993694234155,14.904881738056996,4,38,12
23.33335819506243,23.386973969822368,61.06283165961888,156,133,119
113.5088463239656,98.2268402597938,77.37982121224856,24,197,3
130.73956038237688,6.6928092184775245,50.15196886184623,119,128,121
59.2247322129401,57.12588767596385,36.021470053950196,92,91,39
307.4596863975695,61.81018517774446,82.98613045259037,212,81,195
318.14623902294005,73.34755463952311,88.13481304293856,225,60,175
19.077593249715072,30.248054312037077,96.22798880717747,245,195,171
73.16021267600424,36.33592285709888,18.760824658857867,44,48,30
143.720292350026,14.181338436213675,9.675703953353576,21,25,23
295.97409949976793,72.4968910543859,99.47520023647334,241,70,254
170.9368127256615,15.473430006796018,38.421485310382096,83,98,96
214.2804058913254,12.270294458618135,71.10517397200778,159,169,181
261.15576610760814,10.757582241153152,3.5890768813616525,9,8,9
349.45509712595936,93.56682316756833,76.05650106350319,194,12,44
29.03837823745726,74.46070287942996,16.463154651198696,42,26,11
308.97766528009674,89.58658063159028,56.32616792503051,144,15,124
105.17724293512896,4.719439918310897,46.92118422985499,115,120,114
130.724647054087,80.49806145008058,72.01970898888615,36,184,62
125.98747948908047,84.91436511427268,16.443500368985788,6,42,10
264.1882386499025,76.21956214229198,93.07607514393084,129,56,237
262.0888807976445,99.6954119111831,36.19234449269404,34,0,92
51.452828298898574,26.334196924146582,64.19646158984797,164,158,121
256.11244153050995,95.6144467387931,28.455948481255167,22,3,73
320.5154979395674,39.50749355429033,1.5998661373618939,4,2,4
122.68966037543346,51.26074801819769,87.21070662231969,108,222,114
118.48656321285952,46.7311740341404,33.25042340234117,46,85,45
195.73929591186445,92.78877613691041,55.87685937721698,10,108,142
342.4410286088043,62.44208512507783,47.18096193475703,120,45,67
9.45514376326872,41.54904932975762,90.87741963704022,232,151,135
339.40271538115246,18.716187319643907,8.462139995200268,22,18,19
301.68393356942056,5.499141694701648,15.275840960895648,39,37,39
86.14976455566305,45.400436058571735,64.74949794826892,132,165,90
354.5561377948037,54.742333497066056,86.9700495737907,222,100,111
184.41921026572228,77.64905509909916,0.02936982921823983,0,0,0
34.25971085921723,74.04111189265447,67.91923015505927,173,118,45
323.8624444175747,79.9078160872937,72.14494607969013,184,37,126
246.07172380900136,21.908989911298036,82.81071439226749,170,165,211
103.88528449214616,66.84325079259004,89.4395062454806,117,228,76
300.0852060638327,79.13745436921529,36.16245254569947,92,19,92
130.74004707698086,47.485953242228575,69.96871640293804,94,178,109
188.7590492304801,93.473853007609,32.03228655791155,5,71,82
197.5909654747816,40.52520624628535,54.99897240519562,83,124,140
131.56953177262855,28.029364725063456,13.111426955134364,24,33,26
72.20650090877068,94.29462724844964,87.39796734053036,180,223,13
192.5533669385784,95.89960039197732,42.34961248936877,4,86,108
91.8111704918199,4.464140775801639,10.654956733517086,27,27,26
314.7770414656489,42.11598745211853,12.33520576871907,31,18,28
289.5039047267173,18.632179694018536,11.681715807422922,29,24,30
184.36992234389328,85.46344716378609,30.116570705245692,11,72,77
111.3715767023914,25.684293936693802,90.85259529010096,181,232,172
334.4070589165116,39.15493916614463,95.65325425000132,244,148,189
133.20376386065143,21.67559889890567,8.787772154666929,18,22,19
228.51215960890184,33.38557150356816,51.594738072171744,88,96,132
242.06080394042888,68.1155502400372,83.1783928074685,73,68,212
88.99002736268869,24.211057236002453,89.66109836145186,202,229,173
328.9612587479605,64.6264839004936,11.41826693463095,29,10,20
42.53811143446519,19.06224866499833,1.8217581384626147,5,4,4
167.4836701511593,40.671014583450415,88.84051862661289,134,227,207
238.2320300711281,69.03652037107824,24.653833115143286,19,21,63
146.29086179564104,31.871852702631465,54.572631510444694,95,139,114
21.627910463266176,92.35458937586465,96.86230301165315,247,101,19
12.9016825794091,47.82724902092757,89.06293586287293,227,142,118
143.33690678399967,85.81455203012015,80.15539242009235,29,204,97
